NAME,ORIGIN,POPULARITY,sex
Willey,British,11683,boy
Willfried,British,NA,boy
Willfryd,British,NA,boy
Willi,German,11567,boy
Willets,British,NA,boy
William,German,7,boy
Williamson,German,11599,boy
Willhelmus,German,NA,boy
Willian,NA,NA,boy
Williams,German,5000,boy
Willkes,British,NA,boy
Willis,British,3598,boy
Williss,British,NA,boy
Williston,British,NA,boy
Willkie,German,3618,boy
Willson,German,7979,boy
Willmer,German,12272,boy
Willughby,British,NA,boy
Willkinson,British,NA,boy
Willoughbie,British,NA,boy
Willmar,German,5331,boy
Willoughbey,British,NA,boy
Willkins,British,NA,boy
Wilse,Welsh,NA,boy
Wilmer,German,2830,boy
Wilmore,German,5686,boy
Wilmar,German,10778,boy
Wilson,British,1195,boy
Wills,German,10178,boy
Wilt,NA,NA,boy
Wine,NA,NA,boy
Windom,British,5721,boy
Wincenty,Latin,NA,boy
Wilton,British,7069,boy
Windsor,British,4282,boy
Winchester,NA,NA,boy
Windham,British,11696,boy
Wim,German,NA,boy
Wingate,British,5427,boy
Winford,NA,NA,boy
Winfield,British,8872,boy
Winnfield,British,NA,boy
Winfred,NA,NA,boy
Winslow,British,4369,boy
Winstead,British,NA,boy
Winsted,British,NA,boy
Winston,British,907,boy
Winsor,British,7338,boy
Winstonn,British,NA,boy
Winters,British,NA,boy
Winwood,British,NA,boy
Winton,British,9697,boy
Winthrop,British,11480,boy
Wit,NA,NA,boy
Witold,Latin,5959,boy
Wintley,NA,NA,boy
Wis,NA,NA,boy
Wiremu,NA,NA,boy
Witmore,British,NA,boy
Witt,Dutch,8238,boy
Wishart,NA,NA,boy
Winsten,British,10873,boy
Wladimyr,Slavic,NA,boy
Wladyslaw,NA,NA,boy
Wolfert,German,NA,boy
Wolcott,British,5121,boy
Wolf,German,3627,boy
Wladimir,Slavic,11716,boy
Wojtek,Slavic,NA,boy
Wlodzimierz,NA,NA,boy
Wolff,German,NA,boy
Wittemore,British,NA,boy
Wojciech,Slavic,11567,boy
Wole,African,NA,boy
Wolfe,German,5474,boy
Wolfgang,German,2688,boy
Wolfram,German,10258,boy
Woodard,British,6690,boy
Wolfhart,German,NA,boy
Wolve,NA,NA,boy
Woodson,British,6339,boy
Woodstock,British,NA,boy
Woolworth,British,NA,boy
Worden,British,4607,boy
Woolf,German,NA,boy
Woody,NA,NA,boy
Worthey,British,NA,boy
Woodrow,British,3389,boy
Wortham,British,5774,boy
Worth,British,8238,boy
Woodward,British,7442,boy
Wozzeck,Slavic,NA,boy
Worthy,British,11599,boy
Worthing,British,NA,boy
Woyzeck,Slavic,NA,boy
Wouter,NA,NA,boy
Worthington,British,6192,boy
Wray,Norse,11683,boy
Wright,British,7729,boy
Wyche,British,NA,boy
Wyandanch,Native American,NA,boy
Wulfram,German,NA,boy
Wyatt,British,46,boy
Wulfe,German,NA,boy
Wrisley,British,NA,boy
Wyck,British,NA,boy
Wulf,German,NA,boy
Wycliff,British,NA,boy
Wyckoff,German,NA,boy
Wriston,British,NA,boy
Wycliffe,British,NA,boy
Wycomb,British,NA,boy
Wye,British,NA,boy
Wycombe,British,NA,boy
Wyland,British,6108,boy
Wyeth,British,7729,boy
Wykoff,German,NA,boy
Wyler,British,10258,boy
Wyndell,British,12272,boy
Wylie,British,2620,boy
Wyndham,British,12207,boy
Wylan,British,7729,boy
Wylmer,German,NA,boy
Wyman,British,9256,boy
Wynfield,British,NA,boy
Wyndsor,British,11480,boy
Wynstan,British,NA,boy
Wynnsfield,British,NA,boy
Wynndham,British,NA,boy
Wynnstan,NA,NA,boy
Wynston,British,5384,boy
Wynten,NA,NA,boy
Wynton,British,10178,boy
Wystan,British,11480,boy
Wystann,British,NA,boy
