NAME,ORIGIN,POPULARITY,sex
Saturnina,NA,NA,girl
Sasilia,Welsh,NA,girl
Satu,NA,NA,girl
Satin,French,9806,girl
Savanna,Spanish,1004,girl
Savanah,Spanish,2722,girl
Savanha,Spanish,10873,girl
Savana,Spanish,3746,girl
Satyarupa,NA,NA,girl
Sauda,NA,NA,girl
Sau,Native American,NA,girl
Satya,NA,NA,girl
Sauhndra,British,NA,girl
Saundra,Greek,10178,girl
Savannha,Spanish,10507,girl
Savannah,Spanish,115,girl
Saveria,NA,NA,girl
Savhanna,Spanish,10378,girl
Savka,NA,NA,girl
Savonna,Spanish,10378,girl
Savitri,NA,NA,girl
Savina,Latin,5560,girl
Savine,Latin,11480,girl
Savonne,Spanish,12106,girl
Sayo,NA,NA,girl
Sawsan,NA,NA,girl
Sayaka,NA,NA,girl
Saydie,NA,NA,girl
Sayda,Arabic,9256,girl
Sayeh,Native American,12503,girl
Scarlet,French,738,girl
Scharlene,NA,NA,girl
Scarlette,French,1245,girl
Scheherazade,NA,NA,girl
Scarlett,French,65,girl
Scheba,Hebrew,NA,girl
Scharlane,NA,NA,girl
Scarletta,French,NA,girl
Schelby,NA,NA,girl
Schelley,British,6323,girl
Scoutt,French,NA,girl
Scotia,Latin,11716,girl
Schifra,Hebrew,NA,girl
Seadhna,Gaelic,NA,girl
Seanna,Irish,5875,girl
Scheherezade,Persian,NA,girl
Scherie,French,NA,girl
Seana,Irish,9256,girl
Schmuela,NA,NA,girl
Searra,Latin,10507,girl
Searlait,German,NA,girl
Seanucie,Gaelic,NA,girl
Seara,Latin,12503,girl
Season,Latin,10258,girl
Seaughnessy,Gaelic,NA,girl
Searria,NA,NA,girl
Sebastienne,Greek,NA,girl
Sebastiana,Greek,8872,girl
Sebinah,Latin,NA,girl
Sebreena,Celtic,NA,girl
Sebra,NA,NA,girl
Sebina,Latin,NA,girl
Sebastiane,Greek,NA,girl
Secoya,Native American,11878,girl
Secelia,Welsh,7041,girl
Sedonah,NA,NA,girl
Sedonia,NA,NA,girl
Secorra,Spanish,NA,girl
Sedona,NA,NA,girl
Seema,Hebrew,9256,girl
Seelia,Welsh,NA,girl
Secunda,Latin,9940,girl
Seelie,Welsh,NA,girl
See,NA,NA,girl
Sebrina,Celtic,9697,girl
Sefa,NA,NA,girl
Sefirina,Spanish,NA,girl
Seemah,Hebrew,NA,girl
Sefira,Greek,NA,girl
Seferina,NA,NA,girl
Sefarina,Spanish,NA,girl
Seeria,Spanish,NA,girl
Sefina,NA,NA,girl
Segovia,NA,NA,girl
Seiarra,NA,NA,girl
Seiko,NA,NA,girl
Selbie,British,NA,girl
Seira,NA,NA,girl
Seila,Irish,10873,girl
Seirra,NA,NA,girl
Selbea,British,NA,girl
Selbee,British,NA,girl
Selda,German,4250,girl
Selene,Greek,1951,girl
Selena,Greek,587,girl
Seleste,Latin,8238,girl
Selbeigh,British,NA,girl
Selie,Greek,NA,girl
Selenia,Greek,8537,girl
