NAME,ORIGIN,POPULARITY,sex
Geovanny,Italian,3949,boy
Geovanni,Italian,2707,boy
Gephaniah,Hebrew,NA,boy
Geovany,Italian,4872,boy
Geraint,Latin,NA,boy
Gerald,German,1608,boy
Geovanney,Italian,NA,boy
Gephania,Hebrew,NA,boy
Geraldo,German,7979,boy
Gerant,Latin,NA,boy
Geralde,German,NA,boy
Gerhardt,British,12090,boy
Gerall,British,8913,boy
Gerd,NA,NA,boy
Gerardo,British,873,boy
Geraud,German,11113,boy
Gerard,British,2262,boy
Gergeli,NA,NA,boy
Geremia,Italian,12223,boy
Gere,German,12272,boy
Gerardus,NA,NA,boy
Gerhard,German,9697,boy
Gerek,German,11938,boy
Gerik,German,10873,boy
Gerlaich,Scandinavian,NA,boy
Gerno,German,NA,boy
Gerhart,British,7637,boy
Germanus,Latin,NA,boy
Gerlach,Scandinavian,NA,boy
German,Latin,2170,boy
Germin,Latin,NA,boy
Gerod,NA,NA,boy
Germano,Latin,NA,boy
Gerold,German,10254,boy
Gerolld,German,NA,boy
Gerolt,German,NA,boy
Gerollt,German,NA,boy
Gerrald,German,11683,boy
Gerome,Greek,9865,boy
Gerrard,German,8872,boy
Gerrall,British,NA,boy
Geron,Irish,10873,boy
Gerrey,British,NA,boy
Gerontios,NA,NA,boy
Gerrit,Danish,6472,boy
Gerritt,Danish,11132,boy
Gerrild,German,NA,boy
Geronimo,Italian,4369,boy
Gerred,British,11911,boy
Gerrity,NA,NA,boy
Gerrell,German,11094,boy
Gerontius,Latin,NA,boy
Gersham,Hebrew,NA,boy
Gervais,German,11424,boy
Gerrick,NA,NA,boy
Gershom,Hebrew,10778,boy
Gershoom,Hebrew,NA,boy
Gershon,Hebrew,5875,boy
Gerrold,German,7750,boy
Gertjan,German,NA,boy
Gervaso,German,NA,boy
Gervaise,German,7667,boy
Gervasius,German,NA,boy
Gervasio,German,NA,boy
Gerson,Hebrew,2722,boy
Gervase,German,7442,boy
Gervayse,German,NA,boy
Gerwazy,German,NA,boy
Gethin,Welsh,NA,boy
Gerwin,NA,NA,boy
Geryld,German,NA,boy
Gevarayahu,Hebrew,NA,boy
Gheorghe,Greek,NA,boy
Ghassan,Arabic,6753,boy
Gery,Latin,12335,boy
Gevariah,Hebrew,NA,boy
Gevaryah,Hebrew,NA,boy
Ghillie,Irish,NA,boy
Gevaria,Hebrew,NA,boy
Ghalib,Arabic,NA,boy
Gevarya,Hebrew,NA,boy
Gherardo,British,NA,boy
Ghayth,NA,NA,boy
Ghoshal,NA,NA,boy
Ghillies,Scottish,NA,boy
Ghoshil,NA,NA,boy
Ghilles,Scottish,NA,boy
Ghufran,NA,NA,boy
Giacinto,Spanish,8444,boy
Giambattista,NA,NA,boy
Giacamo,Hebrew,NA,boy
Giacopo,Hebrew,NA,boy
Giacobbe,Hebrew,10969,boy
Giacobo,Hebrew,NA,boy
Giacintho,Spanish,NA,boy
Giacomo,Italian,6215,boy
Gian Carlo,NA,NA,boy
Gian,Italian,2450,boy
Giancarlo,NA,NA,boy
Gianney,Italian,NA,boy
Gibb,French,11938,boy
Giannos,Hebrew,NA,boy
Gianni,Italian,1084,boy
Gib,French,7041,boy
Giannis,Hebrew,10178,boy
Gibbe,British,NA,boy
Giannino,Italian,NA,boy
Gianny,Italian,10778,boy
Giannes,Hebrew,NA,boy
Gibbes,Scottish,NA,boy
Gibbons,British,NA,boy
Gibby,British,NA,boy
Gide,Greek,NA,boy
Gibbs,British,10367,boy
Gibson,British,1783,boy
Gibbor,Hebrew,NA,boy
Giffard,British,NA,boy
Gideone,Hebrew,NA,boy
Gibor,Hebrew,NA,boy
Gidi,Hebrew,NA,boy
Gifferd,British,NA,boy
Gideon,Hebrew,644,boy
Gifford,British,11696,boy
Gidon,Hebrew,NA,boy
Gil,Hebrew,5296,boy
Gilam,Hebrew,NA,boy
Gilad,Hebrew,10178,boy
Gilbert,French,1897,boy
Gift,NA,NA,boy
Giladi,Hebrew,NA,boy
Gilberto,French,2107,boy
Gilburt,French,NA,boy
Gilchrist,Irish,10539,boy
Gilbey,Norse,NA,boy
Gilby,Norse,NA,boy
Gildray,Irish,NA,boy
Gilderoy,Irish,NA,boy
Gillaspie,Irish,NA,boy
Gilean,Irish,NA,boy
Gildo,NA,NA,boy
Gillanders,Scottish,NA,boy
Gildroy,Irish,NA,boy
Gilead,Hebrew,11480,boy
Giles,Greek,7069,boy
Gillbey,Norse,NA,boy
Gilford,British,10510,boy
Gillby,Norse,NA,boy
Gillbie,Norse,NA,boy
Gillett,French,NA,boy
Gilles,Scottish,11455,boy
Gillean,Irish,NA,boy
Gillies,Scottish,NA,boy
Gilleon,Irish,NA,boy
Gillen,Irish,11938,boy
Gillette,French,7442,boy
Gillermo,German,11847,boy
Gilley,Irish,NA,boy
Gillion,Irish,NA,boy
Gillchrist,Irish,NA,boy
Gilligan,NA,NA,boy
Gilliss,Scottish,NA,boy
Gillespie,Irish,4043,boy
Gillis,Scottish,11455,boy
Gillmour,Irish,NA,boy
Gillon,Irish,NA,boy
Gillmore,Irish,NA,boy
Gillman,NA,NA,boy
Gilmore,Irish,11957,boy
Gilroy,Irish,11155,boy
Gillray,Irish,NA,boy
Gilray,Irish,NA,boy
Gillroy,Irish,NA,boy
Gillson,British,NA,boy
Gilmaro,NA,NA,boy
Gilman,Irish,11248,boy
Gilon,Hebrew,NA,boy
Gilmour,Irish,NA,boy
Ginesis,Greek,NA,boy
Gilmer,British,10778,boy
Gilson,British,9528,boy
Gino,Italian,2008,boy
Giorgos,NA,NA,boy
Giorgius,Greek,NA,boy
Gio,NA,NA,boy
Giogio,NA,NA,boy
Gioacchino,NA,NA,boy
Giorgi,Greek,7979,boy
Giordano,Hebrew,10178,boy
Giosue,NA,NA,boy
Giorgio,Greek,3285,boy
Giorgios,Greek,10947,boy
Giova,NA,NA,boy
Giotto,German,NA,boy
Giovanny,Italian,2458,boy
Giovanni,Italian,256,boy
Giovan,Italian,8905,boy
Giovanno,Italian,NA,boy
Giovonni,Italian,4510,boy
Giovani,Italian,1730,boy
Giraud,German,NA,boy
Girauld,German,NA,boy
Giovel,Italian,NA,boy
Giraldo,German,NA,boy
Girault,German,NA,boy
Giovell,Italian,NA,boy
Girvon,Irish,NA,boy
Girolamo,NA,NA,boy
Giussepe,NA,NA,boy
Girven,Irish,NA,boy
Girard,British,11426,boy
Girvin,Irish,NA,boy
Giselberto,French,NA,boy
Girvan,Irish,NA,boy
Giulio,Italian,8872,boy
Giuseppino,Hebrew,NA,boy
Giselbert,French,NA,boy
Giuliano,Italian,5221,boy
Giustino,Italian,NA,boy
Gjurd,Scandinavian,NA,boy
Giusto,Latin,NA,boy
Gjorn,Scandinavian,NA,boy
Giselbertus,French,NA,boy
Gladstone,British,12000,boy
Giuseppe,Italian,2650,boy
Giustinian,Italian,NA,boy
Giustiniano,Italian,NA,boy
Glades,British,5080,boy
Gladwyn,British,4540,boy
Gladwinn,British,NA,boy
Glanvill,Gaelic,NA,boy
Gladwynne,British,NA,boy
Gleann,Irish,NA,boy
Glaucio,NA,NA,boy
Glenavon,British,NA,boy
Gledstanes,NA,NA,boy
Glanville,French,NA,boy
Glenavin,British,NA,boy
Glendin,Scottish,NA,boy
Glenden,Scottish,11843,boy
Gladwin,British,5428,boy
Glendale,Irish,11847,boy
Glendon,Scottish,8238,boy
Glendower,Welsh,NA,boy
Glendyn,Irish,NA,boy
Glenny,Irish,11683,boy
Glenville,Gaelic,11113,boy
Glennavin,British,NA,boy
Glennard,Irish,7750,boy
Glover,British,11696,boy
Glenwood,NA,NA,boy
Glennon,Irish,11127,boy
Gmali,Hebrew,NA,boy
Glenvill,Gaelic,NA,boy
Glinn,Irish,NA,boy
Glennavon,British,NA,boy
Glin,Welsh,5247,boy
Glyndwr,Welsh,NA,boy
Glyndwer,Welsh,NA,boy
Glenton,Scottish,10670,boy
Godart,German,NA,boy
Gobinda,Sanskrit,NA,boy
Goddart,German,NA,boy
Godard,German,NA,boy
Gobind,Sanskrit,11696,boy
Godden,British,NA,boy
Goddard,German,NA,boy
Goderick,British,NA,boy
Godding,British,NA,boy
Godfried,NA,NA,boy
Godefroi,German,NA,boy
Godhardt,German,NA,boy
Godewyn,British,NA,boy
Godfry,German,NA,boy
Godfrey,German,9697,boy
Godhart,German,NA,boy
Godin,British,NA,boy
Godric,British,5000,boy
Godwin,British,6913,boy
Godwyn,British,NA,boy
Godofredo,German,10725,boy
Godrick,British,11696,boy
Godwine,NA,NA,boy
Godwinn,British,NA,boy
Goldewyn,British,NA,boy
Goffredo,German,NA,boy
Goldewin,British,NA,boy
Goldschmidt,British,NA,boy
Goldwynn,British,NA,boy
Goldwyn,British,NA,boy
Golding,British,NA,boy
Goldshmidt,British,NA,boy
Goliath,Hebrew,11480,boy
Goldman,British,5454,boy
Goldwin,British,NA,boy
Goldwinn,British,NA,boy
Gomer,British,8073,boy
Gonzalo,Spanish,2506,boy
Gonsalve,Spanish,NA,boy
Golliath,Hebrew,NA,boy
Gonzales,Spanish,5959,boy
Golyath,Hebrew,NA,boy
Goldsmith,British,NA,boy
Goodwynn,British,NA,boy
Goncalve,Spanish,NA,boy
Goodwyn,British,NA,boy
Goodrick,British,NA,boy
Goodman,British,7080,boy
Goodwinn,British,NA,boy
Goodwin,British,11716,boy
Goodmann,British,NA,boy
Goodwynne,British,NA,boy
Gopal,NA,NA,boy
Goodyear,British,NA,boy
Goran,Greek,11094,boy
Gord,NA,NA,boy
Gorin,Hebrew,NA,boy
Gorden,Gaelic,12503,boy
Gordie,Gaelic,7070,boy
Gorrell,British,NA,boy
Gordy,NA,NA,boy
Gordan,Gaelic,10258,boy
Gordon,Scottish,1870,boy
Gorman,Irish,9676,boy
Goro,NA,NA,boy
Goronwy,NA,NA,boy
Gore,British,NA,boy
Goring,British,NA,boy
Goren,Hebrew,NA,boy
Gothart,German,NA,boy
Gorren,Hebrew,NA,boy
Gotthard,German,NA,boy
Gotthardt,German,NA,boy
Gorrin,Hebrew,NA,boy
Gotam,NA,NA,boy
Gorton,British,NA,boy
Gottfried,German,5457,boy
Gower,Welsh,NA,boy
Gorten,British,NA,boy
Gouverneur,NA,NA,boy
Govind,Sanskrit,10258,boy
Gradea,Irish,NA,boy
Gotthold,NA,NA,boy
Gorham,British,5457,boy
Govinda,Sanskrit,11599,boy
Gowon,NA,NA,boy
Gotthart,German,NA,boy
Gottlieb,NA,NA,boy
Graciano,Italian,11087,boy
Gottfrid,German,NA,boy
Gradee,Irish,NA,boy
Gradey,Irish,11599,boy
Grady,Irish,694,boy
Gracian,Italian,11710,boy
Graeham,British,11878,boy
Grada,NA,NA,boy
Gradon,Irish,10367,boy
Graden,Irish,6753,boy
Gradimir,NA,NA,boy
Graeme,British,2688,boy
Grahame,British,9226,boy
Goyathlay,NA,NA,boy
Graig,Greek,10969,boy
Graham,British,326,boy
Graidy,Irish,11132,boy
Grange,French,NA,boy
Granther,NA,NA,boy
Grantland,British,11132,boy
Granger,French,2801,boy
Grantley,Gaelic,7729,boy
Graidey,Irish,NA,boy
Grant,Scottish,316,boy
Grainger,French,7729,boy
Graves,British,10969,boy
Grantleigh,British,NA,boy
Grantly,British,NA,boy
Grantham,Gaelic,8537,boy
Granvile,French,NA,boy
Graysen,British,1305,boy
Granvil,French,7070,boy
Granvill,French,5446,boy
Graz,NA,NA,boy
Granville,French,11599,boy
Graye,British,11696,boy
Graydon,British,3746,boy
Grayson,British,55,boy
Gray,British,2063,boy
Grayton,British,7281,boy
Greely,British,5688,boy
Greeleigh,British,NA,boy
Greenberry,NA,NA,boy
Greeley,British,9277,boy
Greagoir,NA,NA,boy
Graziano,Italian,5842,boy
Greelea,British,NA,boy
Green,NA,NA,boy
Greg,Greek,4936,boy
Greenwood,British,5377,boy
Greggory,Greek,10778,boy
Greger,Greek,NA,boy
Gregoor,Greek,NA,boy
Gregg,Greek,7979,boy
Gregorio,Spanish,3457,boy
Gregor,Greek,8238,boy
Gregoire,Greek,11363,boy
Gregorius,Greek,NA,boy
Gregorios,NA,NA,boy
Grenville,French,6400,boy
Gregos,Greek,NA,boy
Gregory,Greek,705,boy
Gresham,British,9256,boy
Greville,French,NA,boy
Gregori,Greek,11599,boy
Gridly,British,NA,boy
Griffith,Welsh,8238,boy
Gridlie,British,NA,boy
Greydon,British,7281,boy
Greyson,British,158,boy
Gridley,British,NA,boy
Grevill,French,NA,boy
Grey,British,1310,boy
Griffie,NA,NA,boy
Grigor,Greek,10178,boy
Griffen,Latin,5560,boy
Grimslea,British,NA,boy
Griffon,Latin,8537,boy
Grimaldi,Spanish,NA,boy
Griffin,Latin,418,boy
Grimshaw,British,NA,boy
Grimslie,British,NA,boy
Grigori,Greek,NA,boy
Griff,Latin,9697,boy
Griogair,NA,NA,boy
Grimsleigh,British,NA,boy
Grimaldo,Spanish,NA,boy
Grigorios,Greek,NA,boy
Grimsley,British,NA,boy
Grigorije,NA,NA,boy
Grisha,NA,NA,boy
Griswald,German,NA,boy
Griswold,German,NA,boy
Grimsly,British,NA,boy
Grzegorz,Greek,11944,boy
Grosvenor,French,NA,boy
Grishka,NA,NA,boy
Grosveneur,French,NA,boy
Grove,NA,NA,boy
Grygor,Greek,NA,boy
Grover,British,7069,boy
Gruffydd,NA,NA,boy
Guadelupe,NA,NA,boy
Gryffin,Latin,3890,boy
Gryphon,Latin,5988,boy
Gudo,NA,NA,boy
Gualtiero,German,NA,boy
Gualterio,German,NA,boy
Gryffen,Latin,10947,boy
Guglielmo,German,NA,boy
Guerrino,NA,NA,boy
Guilbert,French,7019,boy
Guerrant,French,NA,boy
Guenter,German,7837,boy
Guilherme,German,7491,boy
Guarino,NA,NA,boy
Guenther,German,7442,boy
Guildford,British,NA,boy
Guinn,Welsh,6210,boy
Guillermo,German,1485,boy
Gulshan,Indian,NA,boy
Guillaume,German,11480,boy
Gun,German,NA,boy
Guido,Italian,10969,boy
Gunde,NA,NA,boy
Gunadhya,NA,NA,boy
Guilford,British,9142,boy
Gunter,German,8537,boy
Gunners,German,NA,boy
Gunner,German,471,boy
Gunthar,German,NA,boy
Gulzar,Arabic,NA,boy
Gunn,German,NA,boy
Gunder,NA,NA,boy
Guntar,German,NA,boy
Guntero,German,NA,boy
Gunnar,German,785,boy
Guri,Hebrew,NA,boy
Gunther,German,6753,boy
Guss,Scandinavian,9841,boy
Gurudatta,NA,NA,boy
Guriel,Hebrew,NA,boy
Gur,Hebrew,NA,boy
Guntur,German,NA,boy
Gurion,Hebrew,NA,boy
Gustaff,Scandinavian,NA,boy
Gustaof,Scandinavian,NA,boy
Gustaf,Scandinavian,10873,boy
Gustave,Scandinavian,10178,boy
Gustav,Scandinavian,5660,boy
Guryon,Hebrew,NA,boy
Gustovo,Scandinavian,NA,boy
Gustaaf,Scandinavian,NA,boy
Gustaw,Scandinavian,NA,boy
Gustavus,Scandinavian,12473,boy
Gustavo,Scandinavian,1077,boy
Gusztav,Scandinavian,NA,boy
Guthree,Irish,NA,boy
Guttman,British,NA,boy
Guthrie,Irish,7281,boy
Guthrey,Irish,NA,boy
Guttmann,British,NA,boy
Gwido,NA,NA,boy
Gwalchmai,Welsh,NA,boy
Gustus,Scandinavian,NA,boy
Gvozden,NA,NA,boy
Guy,German,2458,boy
Gwayne,Welsh,NA,boy
Gwilym,German,12272,boy
Guthry,Irish,NA,boy
Guus,Latin,NA,boy
Gyantwaka,NA,NA,boy
Gwayn,Welsh,NA,boy
Gyfford,British,NA,boy
Gwillyn,German,NA,boy
Gyandev,Sanskrit,NA,boy
Gyan,Sanskrit,7729,boy
Gyuri,Greek,NA,boy
Gyorgy,Greek,NA,boy
Gyula,NA,NA,boy
Gyles,Greek,4936,boy
