NAME,ORIGIN,POPULARITY,sex
Elmeria,Arabic,NA,girl
Elmeena,German,NA,girl
Elmerya,Arabic,NA,girl
Elmeera,Arabic,NA,girl
Elmira,Arabic,11480,girl
Elmyrah,Arabic,NA,girl
Elnora,Greek,6753,girl
Elmera,Arabic,NA,girl
Elmyra,Arabic,5754,girl
Eloisa,German,3568,girl
Elmina,German,8872,girl
Elma,German,5875,girl
Elodie,Greek,1759,girl
Elmena,German,NA,girl
Elodia,Greek,9697,girl
Elonna,Hungarian,10178,girl
Elouise,German,2830,girl
Elna,Greek,10778,girl
Elpida,Greek,12223,girl
Els,Hebrew,NA,girl
Elodea,Greek,NA,girl
Elona,Hungarian,6623,girl
Eloysia,German,NA,girl
Elrica,German,NA,girl
Elsee,Hebrew,9852,girl
Else,Hebrew,8386,girl
Elsabeth,Hebrew,11710,girl
Elssa,Hebrew,11599,girl
Elsa,Hebrew,1127,girl
Elsha,Norse,11998,girl
Elspet,Scottish,NA,girl
Elspeth,Scottish,6913,girl
Eloisia,German,NA,girl
Elshe,Norse,NA,girl
Elsy,Scottish,5296,girl
Elspie,Scottish,NA,girl
Eloise,German,452,girl
Elveena,British,NA,girl
Eluned,Welsh,NA,girl
Elsbeth,Scottish,9256,girl
Elthea,Greek,5839,girl
Elva,Irish,4100,girl
Elvia,Irish,5296,girl
Eltha,Greek,4499,girl
Elvera,German,11843,girl
Elvenia,British,6583,girl
Elvine,British,5839,girl
Elvie,Irish,7281,girl
Elvina,British,9256,girl
Elveera,German,NA,girl
Elvira,German,3654,girl
Elora,Greek,1335,girl
Elvinia,British,NA,girl
Elvene,British,NA,girl
Elviana,NA,NA,girl
Elwanda,NA,NA,girl
Elvah,German,NA,girl
Elwira,German,NA,girl
Elyce,Hebrew,8872,girl
Elsbet,Scottish,NA,girl
Elyana,Hebrew,2958,girl
Elyette,Hebrew,NA,girl
Elvire,German,5513,girl
Elsie,Scottish,676,girl
Elvyra,German,NA,girl
Elvena,British,7442,girl
Elysa,Greek,5758,girl
Elyssa,Hebrew,2762,girl
Elvy,Irish,10873,girl
Elysia,Latin,3304,girl
Elysse,Greek,7491,girl
Elza,NA,NA,girl
Elyzza,Hebrew,11599,girl
Elyza,Hebrew,3712,girl
Elynn,Greek,6913,girl
Elyse,Latin,1235,girl
Elyssia,Greek,8872,girl
Elzina,Arabic,7637,girl
Elzbieta,Hebrew,11599,girl
Emaleen,German,NA,girl
Elyn,Greek,7491,girl
Elzeena,Arabic,NA,girl
Elzabeth,Hebrew,11957,girl
Emali,Latin,9970,girl
Emalene,German,10969,girl
Ema,German,2351,girl
Emalyn,German,2378,girl
Emalee,Latin,3368,girl
Emalia,Latin,7979,girl
Ember,NA,NA,girl
Emanuela,Hebrew,7979,girl
Emanuella,Hebrew,9697,girl
Embline,German,NA,girl
Emaline,Latin,3523,girl
Emalinda,German,NA,girl
Emanuelle,Hebrew,11480,girl
Emblyn,German,NA,girl
Emelea,Latin,NA,girl
Emelda,Latin,10873,girl
Emelia,Latin,1060,girl
Emeli,Latin,5875,girl
Emeline,German,2888,girl
Emelie,Latin,3890,girl
Emelina,Latin,5384,girl
Emelita,Latin,11944,girl
Emeralda,British,11911,girl
Emerenciana,NA,NA,girl
Emelyn,Latin,3013,girl
Emelyne,Latin,11262,girl
Emerita,Latin,12167,girl
Emerald,Spanish,1803,girl
Emera,Latin,11480,girl
Emely,Latin,901,girl
Emilee,Latin,1252,girl
Emeraude,Spanish,11480,girl
Emeraldina,British,NA,girl
Emilea,Latin,7491,girl
Emerant,Spanish,NA,girl
Emi,Japanese,2152,girl
Emiley,Latin,6753,girl
Emili,Latin,6913,girl
Emilie,Latin,1507,girl
Emilija,Latin,7979,girl
Emiko,Japanese,5141,girl
Emersyn,NA,NA,girl
Emila,Latin,10178,girl
Emilla,Latin,NA,girl
Emiliana,Latin,2224,girl
Emer,Irish,11716,girl
Emilia,Latin,247,girl
Emilly,Latin,6215,girl
Emille,Latin,10510,girl
Emily,Latin,29,girl
Emilyah,Latin,11480,girl
Emmaleigh,Latin,3148,girl
Emiline,Latin,8537,girl
Emmalynn,Latin,1462,girl
Eminta,Greek,NA,girl
Emmaline,Latin,1521,girl
Emina,Latin,5474,girl
Emmarald,NA,NA,girl
Emmalene,German,8872,girl
Emillie,Latin,7491,girl
Emma,German,1,girl
Emmalee,Latin,1713,girl
Emmanuelle,Hebrew,4143,girl
Emmanuella,Hebrew,3654,girl
Emmeleia,German,NA,girl
Emmeline,German,1368,girl
Emme,German,2620,girl
Emerenzia,NA,NA,girl
Emmalyn,Latin,983,girl
Emmalynne,Latin,6472,girl
Emmelyn,German,4730,girl
Emmi,Latin,2775,girl
Emmette,German,10178,girl
Emmely,Latin,7491,girl
Emmiline,German,10873,girl
Emmie,Spanish,1538,girl
Emmelie,Latin,10947,girl
Emogen,Irish,NA,girl
Emylee,Latin,8537,girl
Emonualle,Hebrew,NA,girl
Emogene,Irish,5470,girl
Emylin,German,NA,girl
Emmylou,NA,NA,girl
Enakai,NA,NA,girl
Emmye,Latin,12211,girl
Emmily,Latin,7729,girl
Enfys,Welsh,NA,girl
Emperatriz,NA,NA,girl
Eneida,Welsh,8872,girl
Ena,Hebrew,4730,girl
Empress,British,3028,girl
Emmelyne,Latin,10959,girl
Enedina,Welsh,8537,girl
Engelberta,NA,NA,girl
Engracia,Spanish,12179,girl
Engie,Greek,12207,girl
Enid,Welsh,7491,girl
Enfiania,NA,NA,girl
Ennya,Irish,NA,girl
Enora,Greek,9256,girl
Enidd,Welsh,NA,girl
Ennish,Irish,NA,girl
Ened,Welsh,NA,girl
Emylynn,German,NA,girl
English,British,11696,girl
Enrika,Norse,8079,girl
Emmey,Latin,11710,girl
Enedd,Welsh,NA,girl
Enriqua,NA,NA,girl
Enola,Uncertain,7729,girl
Enricketta,Italian,NA,girl
Enrichette,German,NA,girl
Enza,German,8872,girl
Ephan,Greek,NA,girl
Enriquette,Italian,NA,girl
Enrica,Italian,11944,girl
Ephigenia,Greek,NA,girl
Epifania,Italian,12223,girl
Eponine,NA,NA,girl
Eolande,Spanish,NA,girl
Era,Hebrew,5141,girl
Enydd,Welsh,NA,girl
