NAME,ORIGIN,POPULARITY,sex
Jennilyn,British,11599,girl
Jennika,British,8872,girl
Jennise,NA,NA,girl
Jennisa,NA,NA,girl
Jennilee,British,10507,girl
Jennilynn,NA,NA,girl
Jennisha,NA,NA,girl
Jenniver,Welsh,9660,girl
Jennita,British,NA,girl
Jennine,Hebrew,12503,girl
Jennisse,NA,NA,girl
Jennlynn,NA,NA,girl
Jennissa,NA,NA,girl
Jennylinn,NA,NA,girl
Jennyann,British,NA,girl
Jennyfer,NA,NA,girl
Jennis,British,12503,girl
Jenny,British,1791,girl
Jennylee,British,11998,girl
Jensdatter,NA,NA,girl
Jennylynn,NA,NA,girl
Jenovefa,French,NA,girl
Jenufa,NA,NA,girl
Jensina,Hebrew,NA,girl
Jeny,NA,NA,girl
Jenyfer,NA,NA,girl
Jeoconda,Italian,NA,girl
Jeraine,American,NA,girl
Jensine,Hebrew,11599,girl
Jeovana,Latin,11998,girl
Jeovanna,Latin,12272,girl
Jeondra,American,NA,girl
Jeorjia,American,NA,girl
Jeralyn,American,9723,girl
Jeraldeen,German,NA,girl
Jeree,Hebrew,10477,girl
Jeraldene,German,6447,girl
Jeremee,Hebrew,11283,girl
Jera,NA,NA,girl
Jeressa,American,NA,girl
Jeraldine,British,10778,girl
Jerelyn,American,8238,girl
Jerika,American,10178,girl
Jeralee,German,11248,girl
Jerle,NA,NA,girl
Jerlene,NA,NA,girl
Jerona,American,10485,girl
Jerica,American,7281,girl
Jeri,American,9256,girl
Jermayn,Latin,NA,girl
Jerilynn,American,10778,girl
Jerilyn,American,9697,girl
Jerilene,German,6351,girl
Jerralyn,American,6902,girl
Jerrdin,NA,NA,girl
Jerrica,American,5758,girl
Jerree,German,NA,girl
Jerrileen,German,NA,girl
Jerushah,Hebrew,NA,girl
Jerrika,American,11480,girl
Jerrilyn,American,11132,girl
Jerusha,Hebrew,8872,girl
Jesca,Hebrew,NA,girl
Jerroldeen,German,NA,girl
Jeruscha,Hebrew,NA,girl
Jesaca,Hebrew,NA,girl
