NAME,ORIGIN,POPULARITY,sex
Davidde,Hebrew,NA,boy
Davies,Hebrew,11451,boy
Davidson,Hebrew,5474,boy
Daviel,Hebrew,7069,boy
Davie,Hebrew,6215,boy
Davien,American,4670,boy
David,Hebrew,27,boy
Davion,American,1551,boy
Davor,NA,NA,boy
Davis,British,910,boy
Daviss,British,NA,boy
Davison,British,9256,boy
Davyen,American,11094,boy
Davyan,Indian,10873,boy
Davon,American,2658,boy
Daw,British,NA,boy
Davyd,Hebrew,10959,boy
Davonn,American,11094,boy
Davydd,Hebrew,NA,boy
Dawe,British,NA,boy
Dawid,Hebrew,7729,boy
Dawntavius,NA,NA,boy
Davyn,Welsh,7491,boy
Davyon,American,11480,boy
Dawes,British,5756,boy
Dawson,British,389,boy
Dawley,Irish,NA,boy
Dawayne,Irish,9256,boy
Dawsen,British,6753,boy
Dawsson,NA,NA,boy
Dax,French,997,boy
Dawssen,British,NA,boy
Dayanand,Indian,NA,boy
Daxton,French,700,boy
Daye,British,9142,boy
Dayaram,Indian,NA,boy
Daylan,American,3246,boy
Dawud,Arabic,5988,boy
Daylon,American,4100,boy
Daylen,American,2262,boy
Daylin,American,2942,boy
Daymond,Modern,8537,boy
Daymian,Greek,6108,boy
Daymon,Greek,6913,boy
Dayman,Greek,12272,boy
Daytan,British,NA,boy
Dayson,British,4872,boy
Dayten,British,7979,boy
Dean,British,370,boy
Deacon,Greek,907,boy
Dayner,British,NA,boy
Dayton,British,1666,boy
Deakin,Greek,7979,boy
DeAngelo,Modern,2158,boy
DeAndray,American,9525,boy
Deaglan,Irish,5141,boy
Dearbourn,British,NA,boy
Dearborn,British,NA,boy
Daynard,British,NA,boy
DeAndre,American,1324,boy
Deante,American,5384,boy
Deavon,British,10178,boy
DeAndrae,American,10778,boy
Dearburne,British,NA,boy
Decatur,Greek,10947,boy
Debonnair,French,NA,boy
Deanthony,American,3746,boy
Decimus,Latin,10258,boy
Deccan,Indian,NA,boy
Decio,Latin,NA,boy
Declan,Irish,193,boy
Decker,Hebrew,1913,boy
Dedalus,Greek,NA,boy
Dedric,German,7729,boy
Deegan,Irish,2181,boy
Dedrick,German,4805,boy
Deecon,Greek,NA,boy
Deems,British,6890,boy
Deekon,Greek,NA,boy
Deerborn,British,NA,boy
Dejan,NA,NA,boy
Deen,British,4805,boy
Deion,American,2665,boy
Deforrest,French,11957,boy
Deiniol,Hebrew,NA,boy
Dejon,American,5875,boy
Defforest,British,NA,boy
DeForest,British,12223,boy
Dejohn,American,10178,boy
DeJuwan,American,NA,boy
Deepak,Sanskrit,9025,boy
Deker,Hebrew,10178,boy
Deke,Greek,11716,boy
DeJuan,Modern,4236,boy
Dekle,Greek,NA,boy
Dekker,Hebrew,5141,boy
Delavan,Irish,5758,boy
Dekota,Native American,5474,boy
Dekel,Hebrew,9882,boy
Dekwan,American,10854,boy
Dekwohn,American,NA,boy
Dekohta,Native American,NA,boy
Dekowta,Native American,NA,boy
Dekwohnne,NA,NA,boy
Delbert,British,6472,boy
Delani,French,3949,boy
Delfino,Greek,7979,boy
Delevan,Irish,NA,boy
Deleon,American,7491,boy
Delano,French,4562,boy
Delfinos,Greek,NA,boy
Delfinus,Greek,NA,boy
Delios,Greek,NA,boy
Dellwin,Irish,NA,boy
Delles,Scottish,NA,boy
Delfo,NA,NA,boy
Deli,Greek,NA,boy
Delgadino,Spanish,NA,boy
Delling,Norse,NA,boy
Delmor,Spanish,5756,boy
Delmer,Spanish,11480,boy
Delman,British,8444,boy
Delmont,British,7945,boy
Delius,Greek,NA,boy
Delmon,British,11142,boy
Delmar,Spanish,5758,boy
Delmore,Spanish,7019,boy
Delphin,Greek,4695,boy
Delphino,Greek,NA,boy
Delphinos,Greek,NA,boy
Delon,American,6215,boy
DeLorean,American,8872,boy
Delray,French,11132,boy
DeLoran,American,NA,boy
Delrick,French,11911,boy
Delos,Greek,11163,boy
Delphinus,Greek,NA,boy
Delron,French,11451,boy
Delroi,French,NA,boy
Delsean,NA,NA,boy
Delrico,French,9285,boy
Delvin,Irish,4936,boy
Delroy,French,9697,boy
Delton,British,6472,boy
Delvon,Irish,8537,boy
DeMarcos,American,10969,boy
Demar,American,6623,boy
Delwin,Irish,11480,boy
DeMarko,American,11480,boy
Delwynn,Irish,NA,boy
DeMarco,American,3482,boy
Demarkus,NA,NA,boy
Demarr,American,11847,boy
DeMarcus,Modern,2217,boy
Demarkess,American,NA,boy
DeMarquiss,American,NA,boy
Demas,NA,NA,boy
DeMarquez,American,9970,boy
DeMarquess,American,NA,boy
Demetri,Greek,3432,boy
DeMario,American,3712,boy
Demetrjusz,Polish,NA,boy
Demauri,American,6623,boy
Demenico,Latin,NA,boy
Demetrios,Greek,6472,boy
Demetrio,Greek,5221,boy
Demetrius,Greek,1470,boy
Democles,Greek,NA,boy
Demian,Greek,4369,boy
Demitrios,Greek,12335,boy
Demingo,Latin,9143,boy
Demitrius,Greek,5758,boy
Demond,American,4236,boy
Demonte,American,5062,boy
Demitri,Greek,4510,boy
Dempster,British,NA,boy
Dempsey,Irish,3046,boy
Demos,Greek,5756,boy
Dempsy,Irish,4970,boy
Den,Greek,7217,boy
Denby,Scandinavian,5766,boy
Denbey,Scandinavian,NA,boy
Denali,Native American,3201,boy
Denham,British,11696,boy
Demyan,Greek,11696,boy
Denies,Greek,NA,boy
Denholm,Scottish,NA,boy
Denley,British,9697,boy
Deniz,NA,NA,boy
Denman,British,11911,boy
Denney,Scandinavian,11948,boy
Dennes,Greek,11878,boy
Denly,British,NA,boy
Denison,British,11132,boy
Denis,French,3065,boy
Denmark,Scandinavian,8913,boy
Dennis,Greek,979,boy
Dennison,British,9266,boy
Denlie,British,NA,boy
Dennys,Greek,10778,boy
Dennyson,British,NA,boy
Denten,British,NA,boy
Dentin,British,NA,boy
Denton,British,4624,boy
Denzel,British,2130,boy
Denziel,British,11896,boy
Denzyl,British,12043,boy
Deonte,American,3432,boy
Denzell,British,8537,boy
Denver,French,1174,boy
Deodar,Sanskrit,NA,boy
Denzil,British,10778,boy
Deonn,Greek,9074,boy
Dequan,American,4670,boy
Deontae,American,3746,boy
Deodat,NA,NA,boy
Denzill,British,NA,boy
Deonys,Greek,NA,boy
Derbie,British,NA,boy
Derald,American,11424,boy
Deondre,American,4369,boy
Derbey,British,NA,boy
Dequanne,American,NA,boy
Derby,British,11847,boy
Deri,Latin,9662,boy
Dereck,German,2609,boy
Deriq,German,NA,boy
Derk,German,12000,boy
Derick,German,2198,boy
Derik,German,5758,boy
Derelle,American,12335,boy
Derek,German,422,boy
Derrance,American,8496,boy
Deric,German,5660,boy
Dermot,Irish,9256,boy
Dermott,Irish,11716,boy
Derland,British,NA,boy
DeRoyce,American,NA,boy
Derell,French,9697,boy
Derrek,German,6108,boy
Derrall,French,11683,boy
Derreck,German,11480,boy
Derrel,French,10947,boy
Derrell,French,5988,boy
Derrik,German,7979,boy
Derren,British,10258,boy
Derrian,British,10778,boy
Derrie,Irish,10428,boy
Derrick,German,813,boy
Derrius,Persian,11480,boy
Derrike,NA,NA,boy
Derrold,American,8913,boy
Derryck,German,11599,boy
Derril,French,7828,boy
Derryk,German,11847,boy
Dervon,British,12179,boy
Derward,British,6210,boy
Derryl,British,11567,boy
Dervin,British,11599,boy
Derwent,British,NA,boy
Derwynn,British,NA,boy
Derwyn,British,11843,boy
Derwin,British,7491,boy
Deshal,Indian,NA,boy
Deshad,Indian,12167,boy
Deshan,Indian,11599,boy
Deryll,French,NA,boy
DeShaun,American,3285,boy
Des,British,8428,boy
Deshane,American,10969,boy
Deryk,German,8872,boy
Deryck,German,10178,boy
Desean,American,4100,boy
Deryke,German,NA,boy
Desiderus,Latin,NA,boy
Deshon,American,6215,boy
Desiderio,Latin,8872,boy
Desiderius,Latin,NA,boy
Desimir,NA,NA,boy
Desmond,Irish,714,boy
DeShawn,American,2097,boy
Desmund,Irish,11480,boy
Desi,Latin,4510,boy
Destan,French,8872,boy
Destin,French,2396,boy
Destrey,British,NA,boy
Desmon,NA,NA,boy
Detlef,German,NA,boy
Destrie,British,NA,boy
Deston,French,9256,boy
Dev,British,2650,boy
Deus,Latin,11262,boy
Detleff,German,NA,boy
Destry,French,8872,boy
Detlev,German,NA,boy
Devane,American,11957,boy
Devante,American,3346,boy
Devdan,Indian,NA,boy
Devanand,Indian,11455,boy
Devak,Indian,NA,boy
Deval,Indian,12335,boy
Devaun,American,9266,boy
Deveon,British,9697,boy
Devendra,Indian,11142,boy
Devanesan,Indian,NA,boy
Devaughn,American,5296,boy
Devaux,French,NA,boy
Devell,American,12211,boy
Devdas,NA,NA,boy
Deveral,French,NA,boy
Deveraux,French,11188,boy
Deverell,French,NA,boy
Deverel,French,NA,boy
Devereaux,French,7729,boy
Devine,Irish,6108,boy
Devlen,Irish,11132,boy
Devereau,French,NA,boy
Devereux,French,11480,boy
Devion,British,5875,boy
Devlon,Irish,9277,boy
Devinn,Irish,10178,boy
Devonn,British,11480,boy
Devland,Irish,NA,boy
Devmani,Indian,NA,boy
Devlyn,Irish,9256,boy
Devlin,Irish,4454,boy
Devonte,American,2563,boy
Devron,British,10778,boy
Dewi,Welsh,9940,boy
Devraj,Indian,11696,boy
Dewie,Welsh,5717,boy
Dewey,Welsh,7281,boy
Dewit,Dutch,5375,boy
DeWill,German,NA,boy
Dewain,Irish,12179,boy
DeWonn,American,NA,boy
Dewayne,Irish,3266,boy
DeWitt,Dutch,11480,boy
Dewontavius,NA,NA,boy
DeWuan,American,10475,boy
Dexton,Latin,5221,boy
Deylin,American,8258,boy
Dex,Latin,4562,boy
Dexter,Latin,861,boy
Deyon,Greek,8872,boy
Dewy,NA,NA,boy
Dexy,Latin,NA,boy
Dezi,Latin,5758,boy
Dezydery,NA,NA,boy
Dezmond,Irish,2676,boy
Deyn,British,NA,boy
Dhavlen,Indian,NA,boy
Dhaval,Indian,12223,boy
Dharma,Indian,8872,boy
Dhimitrios,Greek,NA,boy
Dhavlesh,Indian,NA,boy
Diarmaid,Irish,NA,boy
Diarmi,Irish,NA,boy
Diarmait,Irish,NA,boy
Dhruv,Indian,2262,boy
Diandray,American,NA,boy
Dice,British,NA,boy
DiAngelo,NA,NA,boy
Dhimani,Indian,NA,boy
Diederick,German,NA,boy
Dickinson,British,NA,boy
Dick,German,12272,boy
Diarmid,Irish,NA,boy
Dickson,British,10178,boy
Dickie,German,12000,boy
Didymos,Greek,NA,boy
Diarmuld,Irish,NA,boy
Dicky,German,10485,boy
Diakonos,Greek,NA,boy
Diego,Spanish,227,boy
Dierck,Danish,NA,boy
Dierick,Danish,10969,boy
Didier,French,4562,boy
Diedrick,German,11843,boy
Dierk,German,10258,boy
Dietbald,German,NA,boy
Dietbold,German,NA,boy
Dieter,German,9697,boy
Dietmar,German,7177,boy
Dietrich,German,3982,boy
Diggorey,NA,NA,boy
Dieric,Danish,NA,boy
Digby,Norse,12167,boy
Diggory,British,NA,boy
Digory,NA,NA,boy
Dike,British,NA,boy
Diggery,British,NA,boy
Dillen,Irish,8238,boy
Dik,NA,NA,boy
Dilan,Irish,1920,boy
Dilbert,British,4998,boy
Dilip,Indian,NA,boy
Dima,Russian,5875,boy
Dimitrije,NA,NA,boy
Dimas,Spanish,5988,boy
Dimitrios,Greek,5474,boy
Dimetrius,Greek,12272,boy
Dilon,Irish,11696,boy
Dinendra,Indian,NA,boy
Dimitrious,Greek,11087,boy
Dimetre,Greek,NA,boy
Dinesh,Sanskrit,11451,boy
Dimitry,Greek,7069,boy
Dimos,Greek,NA,boy
Dimitri,Greek,1862,boy
Dingo,Australian,NA,boy
Dingus,NA,NA,boy
Dinh,NA,NA,boy
Dinko,NA,NA,boy
Diondrae,American,NA,boy
Dinsmore,NA,NA,boy
Diogo,Spanish,10178,boy
Dino,Spanish,5000,boy
Diondre,Greek,7491,boy
Diondray,American,8584,boy
Dionigi,Italian,NA,boy
Dionio,NA,NA,boy
Dionisio,Greek,8238,boy
Dionysios,Greek,9425,boy
Diot,Greek,NA,boy
Dioniso,NA,NA,boy
Dionysos,Greek,NA,boy
Dionte,Greek,5660,boy
Dionysius,Greek,10746,boy
Dionizy,Polish,NA,boy
Dipili,Indian,NA,boy
Dionysus,Greek,11480,boy
Dirk,Danish,6108,boy
Diya al Din,NA,NA,boy
Dipak,Sanskrit,9065,boy
Dirke,German,NA,boy
Ditrik,NA,NA,boy
Dirck,German,7837,boy
Divyendu,NA,NA,boy
Dixon,British,3322,boy
Diya,Indian,1761,boy
Djordje,NA,NA,boy
Djamel,NA,NA,boy
Dizier,Latin,NA,boy
DJ,NA,NA,boy
Do,NA,NA,boy
Dmitri,Greek,3746,boy
Djura,NA,NA,boy
Doane,British,8913,boy
Dobieslaw,Polish,NA,boy
Dmitrios,Greek,NA,boy
Dmitry,Greek,5474,boy
Doan,British,12207,boy
Dobromierz,Polish,NA,boy
Dobroslav,NA,NA,boy
Dobbs,British,NA,boy
Dobromil,NA,NA,boy
Dodds,British,NA,boy
Docherty,Irish,NA,boy
Dobry,Polish,NA,boy
Dobrica,NA,NA,boy
Dobroslaw,Polish,NA,boy
Dod,British,NA,boy
Dollfus,German,NA,boy
Dodge,British,6108,boy
Doc,NA,NA,boy
Doherty,Irish,NA,boy
Dolf,German,NA,boy
Dodgson,British,NA,boy
Dolan,Irish,5758,boy
Domingo,Latin,4019,boy
Dolphin,NA,NA,boy
Dolph,German,11188,boy
Dollphus,German,NA,boy
Domokos,NA,NA,boy
Dollfuss,German,NA,boy
Domhnall,NA,NA,boy
Dom,Latin,9256,boy
Domagoj,NA,NA,boy
Dolphus,German,9226,boy
Dominik,Latin,1439,boy
Donahoe,Irish,NA,boy
Domenic,Latin,3178,boy
Dominico,Latin,9256,boy
Dominick,Latin,634,boy
Don,Welsh,2888,boy
Dominic,Latin,112,boy
Dominy,Latin,NA,boy
Donaciano,NA,NA,boy
Domenico,Latin,4063,boy
Donal,Scottish,11480,boy
Donahue,Irish,11948,boy
Donall,NA,NA,boy
Donaldo,Spanish,10178,boy
Donald,Scottish,941,boy
Donatien,Spanish,NA,boy
Donatello,Spanish,5660,boy
Donau,German,NA,boy
Donatus,Spanish,NA,boy
Donavan,Irish,3457,boy
Donato,Spanish,5384,boy
Donat,NA,NA,boy
Donavon,Irish,5062,boy
Dondre,Greek,7979,boy
Donevin,Irish,8844,boy
Donevon,Irish,NA,boy
Donn,British,10778,boy
Donnchadh,Irish,NA,boy
Donnan,British,NA,boy
Donohue,Irish,NA,boy
Dong,Chinese,11843,boy
Donovan,Irish,568,boy
Donnall,NA,NA,boy
Donnduban,NA,NA,boy
Donoven,Irish,9256,boy
Donnel,Scottish,10367,boy
Donohoe,Irish,NA,boy
Dontae,Spanish,3654,boy
Dontey,Italian,11194,boy
Donndubhain,NA,NA,boy
Dontay,Spanish,5758,boy
Donnivin,NA,NA,boy
Dontavius,Modern,9256,boy
Doogan,Irish,NA,boy
Dontavious,NA,NA,boy
Donovon,Irish,10258,boy
Donte,Italian,2563,boy
Dooley,Irish,12272,boy
Donzel,Spanish,11480,boy
Dontaye,Italian,11710,boy
Donnelly,Scottish,10894,boy
Dorek,NA,NA,boy
Dor,Hebrew,11696,boy
Doriel,Hebrew,11132,boy
Doram,Hebrew,NA,boy
Dorien,Greek,7729,boy
Dorli,Hebrew,NA,boy
Doron,Hebrew,9266,boy
Dorrel,Irish,8444,boy
Doroteo,Spanish,11599,boy
Dorsee,NA,NA,boy
Dorion,Greek,9697,boy
Dorsteinn,NA,NA,boy
Dorren,Irish,8073,boy
Dorrell,Irish,10258,boy
Dorrance,Irish,10428,boy
Dorrin,Irish,NA,boy
Doroni,Hebrew,NA,boy
Dottson,NA,NA,boy
Dotson,British,5428,boy
Dougall,Celtic,NA,boy
Dougan,Irish,NA,boy
Dougherty,Irish,NA,boy
Dougie,NA,NA,boy
Dorryen,Greek,NA,boy
Douggan,Irish,NA,boy
Doug,Scottish,10873,boy
Dotsen,British,NA,boy
Dover,Welsh,9142,boy
Douglas,Scottish,1182,boy
Douherty,Irish,NA,boy
Douwe,Dutch,NA,boy
Dougal,Celtic,5427,boy
Dowe,Irish,5446,boy
Douglass,Scottish,10178,boy
Dow,Irish,12272,boy
Dov,Hebrew,2506,boy
Dorrien,Greek,11480,boy
Doursey,NA,NA,boy
Down,NA,NA,boy
Doyle,Irish,8872,boy
Dowson,Irish,NA,boy
Drahoslav,NA,NA,boy
Drago,British,11480,boy
Dragutin,NA,NA,boy
Drake,British,867,boy
Dragoljub,NA,NA,boy
Dracon,British,NA,boy
Draco,British,5000,boy
Dre,French,6623,boy
Dragoslav,NA,NA,boy
Drakon,British,NA,boy
Driscol,Gaelic,NA,boy
Drewry,French,11938,boy
Dragan,NA,NA,boy
Dray,French,9697,boy
Driscoll,Celtic,11847,boy
Draper,British,7979,boy
Drud,Greek,NA,boy
Drugi,Greek,NA,boy
Du,Chinese,10428,boy
Drystan,NA,NA,boy
Drummond,Celtic,11878,boy
Duald,Irish,NA,boy
Dryden,British,8872,boy
Duayne,Irish,9995,boy
D'Shawn,American,8238,boy
Duarte,Spanish,11938,boy
Drury,French,11307,boy
Dubaku,African,NA,boy
Duante,Irish,12167,boy
Dubhaltach,NA,NA,boy
Duardo,Spanish,NA,boy
Dubhgall,NA,NA,boy
Dubhghlas,Scottish,NA,boy
Dubhan,Irish,NA,boy
Dudley,British,8238,boy
Duc,NA,NA,boy
Dubhglas,NA,NA,boy
DuBose,French,NA,boy
Duboise,French,NA,boy
Dud,British,5688,boy
Duffy,Gaelic,11843,boy
Duffie,Gaelic,6094,boy
Dugaid,Scottish,NA,boy
Duff,Gaelic,11567,boy
Dugald,Celtic,6351,boy
Duffey,Gaelic,NA,boy
Duggan,Irish,NA,boy
Dugal,Celtic,NA,boy
Dumont,French,9940,boy
Dugan,Irish,9256,boy
Duke,Latin,1081,boy
Dugall,Celtic,NA,boy
Dunc,Scottish,NA,boy
Duilio,NA,NA,boy
Dumbledore,NA,NA,boy
Dunlea,British,NA,boy
Dunham,Gaelic,NA,boy
Dunbar,Gaelic,6400,boy
Dunley,British,NA,boy
Dumas,French,5796,boy
Dundee,Gaelic,NA,boy
Dunleigh,British,NA,boy
Duncan,Scottish,1592,boy
Dunlop,Scottish,NA,boy
Dunlie,British,NA,boy
Dunly,British,NA,boy
Dunnley,British,NA,boy
Dunne,Gaelic,NA,boy
Dunnleigh,British,NA,boy
Dunn,Gaelic,5595,boy
Dunmore,Scottish,NA,boy
Dunton,British,NA,boy
Dunston,British,NA,boy
Dunstan,British,9662,boy
Dunstin,British,NA,boy
Dunsten,British,NA,boy
Dunnlea,British,NA,boy
Dupre,French,10287,boy
Durand,Latin,10258,boy
Durante,Latin,10367,boy
Durant,Latin,9852,boy
Duran,Latin,8238,boy
Dureau,French,NA,boy
Durrant,Latin,NA,boy
Durland,British,5306,boy
Dupree,French,10778,boy
Durk,NA,NA,boy
Durell,French,11480,boy
Durward,British,11911,boy
Durwin,British,11127,boy
Durwyn,British,NA,boy
Durko,Czech,NA,boy
Duryea,Gaelic,12090,boy
Dusan,NA,NA,boy
Durbin,Latin,6331,boy
Durrell,French,7069,boy
Dusten,German,9723,boy
Duwain,Irish,NA,boy
Dustyn,German,6108,boy
Duston,German,10778,boy
Duval,French,11696,boy
Duvall,French,11599,boy
Dutch,NA,NA,boy
Dwade,American,NA,boy
Duwaine,Irish,7837,boy
Dwain,Irish,11480,boy
Dwight,Dutch,2993,boy
Dwaine,Irish,10258,boy
Dwire,Irish,NA,boy
Dyer,British,10873,boy
Duwayne,Irish,10178,boy
Dyllun,NA,NA,boy
Dwyer,Irish,11896,boy
Dyce,British,9697,boy
Dwane,Irish,11696,boy
Dyllon,Welsh,8537,boy
Dyamond,NA,NA,boy
Dylon,Welsh,4454,boy
Dylonn,Welsh,NA,boy
Dyson,British,3746,boy
Dyveke,NA,NA,boy
Dyrk,German,7154,boy
